日期,总确诊数,新增确诊数,总治愈数,新增治愈数,总死亡数,新增死亡数
2021年08.21,3007,6,2916,5,8,0
2021年08.22,3012,5,2925,9,8,0
2021年08.23,3020,8,2935,10,8,0
2021年08.24,3023,3,2937,2,8,0
2021年08.25,3032,9,2940,3,8,0
2021年08.26,3040,8,2947,7,8,0
2021年08.27,3043,3,2955,8,8,0
2021年08.28,3046,3,2966,11,8,0
2021年08.29,3055,9,2975,9,8,0
2021年08.30,3059,4,2985,10,8,0
2021年08.31,3065,6,2990,5,8,0
2021年09.01,3074,9,2995,5,8,0
2021年09.02,3079,5,2999,4,8,0
2021年09.03,3083,4,3002,3,8,0
2021年09.04,3087,4,3006,4,8,0
2021年09.05,3094,7,3015,9,8,0
2021年09.06,3096,2,3016,1,8,0
2021年09.07,3100,4,3020,4,8,0
2021年09.08,3104,4,3024,4,8,0
2021年09.09,3109,5,3031,7,8,0
2021年09.10,3111,2,3036,5,8,0
2021年09.11,3117,6,3040,4,8,0
2021年09.12,3120,3,3047,7,8,0
2021年09.13,3128,8,3053,6,8,0
2021年09.14,3132,4,3059,6,8,0
2021年09.15,3135,3,3065,6,8,0
2021年09.16,3137,2,3070,5,8,0
2021年09.17,3140,3,3079,9,8,0
2021年09.18,3142,2,3082,3,8,0
2021年09.19,3142,0,3086,4,8,0
2021年09.20,3145,3,3091,5,8,0
2021年09.21,3147,2,3094,3,8,0
2021年09.22,3149,2,3098,4,8,0
2021年09.23,3150,1,3100,2,8,0
2021年09.24,3159,9,3100,0,8,0
2021年09.25,3163,4,3103,3,8,0
2021年09.26,3164,1,3105,2,8,0
2021年09.27,3167,3,3107,2,8,0
2021年09.28,3168,1,3107,0,8,0
2021年09.29,3171,3,3108,1,8,0
2021年09.30,3177,6,3109,1,8,0
2021年10.01,3180,3,3113,4,8,0
2021年10.02,3183,3,3117,4,8,0
2021年10.03,3187,4,3121,4,8,0
2021年10.04,3191,4,3124,3,8,0
2021年10.05,3191,0,3127,3,8,0
2021年10.06,3191,0,3131,4,8,0
2021年10.07,3193,2,3137,6,8,0
2021年10.08,3193,0,3140,3,8,0
2021年10.09,3193,0,3143,3,8,0
2021年10.10,3195,2,3146,3,8,0
2021年10.11,3195,0,3150,4,8,0
2021年10.12,3197,2,3152,2,8,0
2021年10.13,3199,2,3153,1,8,0
2021年10.14,3199,0,3155,2,8,0
2021年10.15,3199,0,3157,2,8,0
2021年10.16,3199,0,3157,0,8,0
2021年10.17,3201,2,3157,0,8,0
2021年10.18,3204,3,3160,3,8,0
2021年10.19,3207,3,3164,4,8,0
2021年10.20,3208,1,3169,5,8,0
2021年10.21,3209,1,3170,1,8,0
2021年10.22,3210,1,3171,1,8,0
2021年10.23,3211,1,3172,1,8,0
2021年10.24,3211,0,3172,0,8,0
2021年10.25,3215,4,3174,2,8,0
2021年10.26,3217,2,3175,1,8,0
2021年10.27,3217,0,3176,1,8,0
2021年10.28,3221,4,3178,2,8,0
2021年10.29,3223,2,3179,1,8,0
2021年10.30,3224,1,3180,1,8,0
2021年10.31,3224,0,3184,4,8,0
2021年11.01,3226,2,3184,0,8,0
2021年11.02,3230,4,3185,1,8,0
2021年11.03,3233,3,3186,1,8,0
2021年11.04,3234,1,3188,2,8,0
2021年11.05,3237,3,3190,2,8,0
2021年11.06,3240,3,3192,2,8,0
2021年11.07,3243,3,3193,1,8,0
2021年11.08,3247,4,3194,1,8,0
